NodeId,Title,Authors,Date
9910255,Exact results on quantum field theories interpolating between pairs of,D. Anselmi,1999-10-06
9910256,Exact Renormalization Group and Loop Equation,Shinji Hirano,1999-10-06
9910257,Non-renormalizability of a SSB gauge theory induced by a non-linear,Nistor Nicolaevici,1999-10-06
9910258,On the Deformation of $\Lambda$-Symmetry in B-field Background,Nistor Nicolaevici,1999-10-06
9910259,Equilibrium and Non-equilibrium Quantum Field Theory,Petr Jizba,1999-10-07
9910260,Tachyonic modes on type 0 NS5-branes,Petr Jizba,1999-10-07
9910261,Genuine Dyons in Born-Infeld Electrodynamics,Hongsu Kim,1999-10-07
9910262,Scaling Behaviors of Branched Polymers,"Hajime Aoki, Satoshi Iso, Hikaru Kawai and Yoshihisa Kitazawa",1999-10-07
9910263,"p-p' System with B-field, Branes at Angles and Noncommutative Geometry","B. Chen, H. Itoyama, T. Matsuo and K. Murakami",1999-10-07
9910264,Nonabelian Duality and Solvable Large N Lattice Systems,"B. Chen, H. Itoyama, T. Matsuo and K. Murakami",1999-10-07
9910265,Integral representation for the eigenfunctions of quantum periodic Toda,"S. Kharchev, D. Lebedev",1999-10-07
9910266,Type II Branes from Brane-Antibrane in M-theory,"Laurent Houart, Yolanda Lozano",1999-10-07
9910267,Diffeomorphisms and Holographic Anomalies,"C. Imbimbo, A. Schwimmer, S. Theisen, S. Yankielowicz",1999-10-07
9910268,Conformal Field Theories on K3 and Three-Dimensional Gauge Theories,P. Mayr,1999-10-07
9910269,High Energy Scattering in the Brane-World and Black Hole Production,I.Ya.Aref'eva,1999-10-07
9911201,Supersymmetric Action of SL(2;Z)-covariant D3-brane and its,Toshiya Suzuki (Hokkaido U.),1999-11-02
9911202,The Master Gauge String,Enrique Alvarez and C\'esar G\'omez,1999-11-02
9911203,"A Note on T-Duality, Open Strings in B-field Background and Canonical",Enrique Alvarez and C\'esar G\'omez,1999-11-02
9911204,"On Infinite Quon Statistics and ""Ambiguous"" Statistics","S. Meljanac, M. Milekovic, and R. Ristic",1999-11-02
9911205,"Mass scales, supersymmetry breaking and open strings",I. Antoniadis and A. Sagnotti,1999-11-02
9911206,Nonlinear Instantons from Supersymmetric p-Branes,"Marcos Marino, Ruben Minasian, Gregory Moore, Andrew Strominger",1999-11-02
9911207,Two-Loop Quark Self-Energy in a New Formalism (II): Renormalization of,"George Leibbrandt, Jimmy D. Williams",1999-11-02
9911208,Two-dimensional Yang-Mills theory: perturbative and instanton,"George Leibbrandt, Jimmy D. Williams",1999-11-02
9911209,Monopole Solutions in AdS Space,"A.R.Lugo, E.F.Moreno and F.A.Schaposnik",1999-11-02
9911210,Null Branes in String Theory Backgrounds,"A.R.Lugo, E.F.Moreno and F.A.Schaposnik",1999-11-02
9911211,Split dimensional regularization for the Coulomb gauge at two loops,"G. Heinrich, G. Leibbrandt",1999-11-02
9911212,Supersymmetric extension of Moyal algebra and its application to the,Takuya Masuda and Satoru Saito,1999-11-03
9911213,"Matrix difference equations for the supersymmetric Lie algebra sl(2,1)",T. Quella,1999-11-03
9911214,Gauge Invariance of the Quantum Electrodynamics in the Causal Approach,Dan Radu Grigore,1999-11-03
9911215,The Renormalization Group Approach to the Confining String,Enrique Alvarez and C\'esar G\'omez,1999-11-03
9911216,Critical amplitudes and mass spectrum of the 2D Ising model in a,M.Caselle and M.Hasenbusch,1999-11-03
9911217,Kasner Asymptotics of Horava-Witten Cosmology,M.Caselle and M.Hasenbusch,1999-11-03
9911218,Solitons in Brane Worlds,M.Caselle and M.Hasenbusch,1999-11-03
9911219,On Equivalence of Duffin-Kemmer-Petiau and Klein-Gordon Equations,"V. Ya. Fainberg and B. M. Pimentel (Sao Paulo, IFT)",1999-11-03
9911220,Generalization of Calabi-Yau/Landau-Ginzburg correspondence,"Tohru Eguchi (Univ. of Tokyo, Phys. Dept.), Masao Jinzenji (Univ. of",1999-11-03
9911221,"On Low-Energy Effective Actions in N = 2, 4 Superconformal Theories in","I.L. Buchbinder, S.M. Kuzenko, A.A. Tseytlin",1999-11-03
9911222,The Operator Product Expansion of N=4 SYM and the 4-point Functions of,"Eric D'Hoker, Samir D. Mathur, Alec Matusis, Leonardo Rastelli",1999-11-03
9911223,Anomaly inflow and RR anomalous couplings,Claudio A. Scrucca and Marco Serone,1999-11-03
9911224,Reaction-rate formula in out of equilibrium quantum field theory,"A. Niegawa, K. Okano, and H. Ozaki",1999-11-03
9911225,Quantum Equivalence of Auxiliary Field Methods in Supersymmetric,Kiyoshi Higashijima and Muneto Nitta (Osaka Univ.),1999-11-03
9911226,Spontaneous Time Asymmetry due to Horizon,Ramesh Anishetty and R.Parthasarathy,1999-11-03
9911227,Ultraviolet and Infrared Finiteness in Two Dimensional Curved Space-Time,H. Zerrouki,1999-11-03
9911228,4-dimensional BF Gravity on the Lattice,"Noboru Kawamoto, Noriaki Sato, Yukiya Uchida",1999-11-03
9911229,Open Descendants of Non-Diagonal Invariants,"L.R. Huiszoon, A.N. Schellekens, N. Sousa",1999-11-04
9911230,Asymptotically Anti-de Sitter Space-times: Conserved Quantities,"Abhay Ashtekar and Saurya Das (CGPG, Penn State University)",1999-11-04
9911231,Aharonov-Bohm Effect in the Abelian-Projected SU(3)-QCD with,"Abhay Ashtekar and Saurya Das (CGPG, Penn State University)",1999-11-04
9911232,Nonstandard coproducts and the Izergin-Korepin open spin chain,Rafael I. Nepomechie,1999-11-04
9911233,Discrete gauge fields,Manoelito M de Souza,1999-11-04
9911234,Non-Compact $AdS_5$ Universe with Parallel Positive Tension 3-Branes,Tianjun Li,1999-11-04
9911235,Fluid Dynamical Profiles and Constants of Motion from D-Branes,R. Jackiw,1999-11-04
9911237,Mass Gap in Kaluza-Klein Spectrum in a Network of Brane Worlds,Soonkeon Nam (Harvard and Kyung Hee Univ.),1999-11-04
9911238,Consistency of the $AdS_7\times S_4$ reduction and the origin of,"Horatiu Nastase, Diana Vaman and Peter van Niewenhuizen (YITP Stony",1999-11-04
9911239,The formulae of Kontsevich and Verlinde from the perspective of the,"Horatiu Nastase, Diana Vaman and Peter van Niewenhuizen (YITP Stony",1999-11-04
9911240,Renormalization Group Flows from Five-Dimensional Supergravity,N.P. Warner,1999-11-04
9911241,Singletons and Neutrinos,Christian Fronsdal (UCLA),1999-11-04
9911242,Non-Abelian Stokes Theorem and Quark Confinement in SU(N) Yang-Mills,Kei-Ichi Kondo and Yutaro Taira (Chiba University),1999-11-04
9911243,The Mass Spectrum of N=1 SYM(2+1) at Strong Coupling,"Paul Haney, John R. Hiller, Oleg Lunin, Stephen Pinsky, Uwe Trittmann",1999-11-04
9911244,On the equivalence between topologically and non-topologically massive,E. Harikumar and M. Sivakumar,1999-11-04
9911245,Instantons in the U(1) Born-Infeld Theory and Noncommutative Gauge,Seiji Terashima,1999-11-04
9911246,Magnetic Interactions of D-branes and Wess-Zumino Terms in Super,"A. A. Tseytlin, K. Zarembo",1999-11-04
9911247,"K\""ahler Fermions on the Weitzenb\""ock space-time",I.B. Pestov,1999-11-04
9911248,Casimir energy of a non-uniform string,"L. Hadasz, G. Lambiase, and V. V. Nesterenko",1999-11-05
9911249,Matrix strings from generalized Yang-Mills theory on arbitrary Riemann,"M. Billo', A D'Adda and P. Provero",1999-11-05
9911250,Coupling of vector fields at high energies,Michael L. Schmid,1999-11-05
9911251,"Non-commutativity, Zero modes and D-brane Geometry",Supriya Kar,1999-11-05
9911252,What does E_8 know about 11 dimensions ?,Ian I. Kogan and John F. Wheater,1999-11-05
9911253,Curved branes from string dualities,"G. Papadopoulos, J. Russo and A.A. Tseytlin",1999-11-05
9911254,Remarks on Duffin-Kemmer-Petiau theory and gauge invariance,"J. T. Lunardi, B. M. Pimentel, R. G. Teixeira and J. S. Valverde (Sao",1999-11-05
9911255,Comparing Instanton Contributions with Exact Results in N=2,Philip C. Argyres and Sophie Pelland,1999-11-05
9912201,Irreducible Hamiltonian BRST approach to topologically coupled abelian,"C. Bizdadea, E. M. Cioroianu, S. O. Saliu",1999-12-01
9912202,W-algebras from symplectomorphisms,"G. Bandelloni (INFN-Genoa), S. Lazzarini (CPT-Marseille)",1999-12-01
9912203,The Rest-Frame Instant Form of Dynamics and Dirac's Observables,"G. Bandelloni (INFN-Genoa), S. Lazzarini (CPT-Marseille)",1999-12-01
9912204,Supersymmetric 4D Orientifolds of Type IIA with D6-branes at Angles,"Ralph Blumenhagen, Lars Goerlich and Boris Kors",1999-12-01
9912205,Fields,W. Siegel (C.N. Yang Institute for Theoretical Physics),1999-12-01
9912206,Target-Space Duality in Heterotic and Type I Effective Lagrangians,"Zygmunt Lalak, St\'ephane Lavignac, Hans Peter Nilles",1999-12-01
9912207,Three-dimensional QCD in the adjoint representation and random matrix,U. Magnea,1999-12-01
9912208,Standard Models from Heterotic M-theory,"Ron Donagi (UPenn), Burt A. Ovrut (UPenn), Tony Pantev (UPenn), Daniel",1999-12-01
9912209,Black Hole Formation in AdS and Thermalization on the Boundary,"Ulf H. Danielsson, Esko Keski-Vakkuri, Martin Kruczenski",1999-12-01
9912210,Scalar Quartic Couplings in Type IIB Supergravity on $AdS_5\times S^5$,G.Arutyunov and S.Frolov,1999-12-01
9912211,Non-BPS domain wall configurations in a supersymmetric model,"V. A. Gani, A. E. Kudryavtsev",1999-12-01
9912212,Noncommutative supergeometry and duality,"V. A. Gani, A. E. Kudryavtsev",1999-12-01
9912213,Rotation of D-brane and Non-commutative Geometry,Pei Wang and Ruihong Yue,1999-12-01
9912214,"Normal Bundles, Pfaffians and Anomalies",L.Bonora and M.Rinaldi,1999-12-01
9912215,Application of Non-Perturbative Renormalization Group to,"Hiroaki Kodama (Kanazawa U.), Jun-Ichi Sumi (Kyoto U., FIHS)",1999-12-01
9912216,"Canonical approach to 2D WZNW model, non-abelian bosonization and",B. Sazdovic,1999-12-01
9912217,Distances in Finite Spaces from Noncommutative Geometry,"B. Iochum, T. Krajewski, P. Martinetti",1999-12-01
9912218,Type I Vacua from Diagonal $Z_3$-Orbifolds,Gianfranco Pradisi (U. Roma ``Tor Vergata''),1999-12-02
9912219,Application of Tomita-Takesaki theory in algebraic euclidean field,Dirk Schlingemann,1999-12-02
9912220,On Feynman graphs as elements of a Hopf algebra,Raimar Wulkenhaar (CPT Marseille),1999-12-02
9912221,Introduction to Hopf algebras in renormalization and noncommutative,Raimar Wulkenhaar (CPT Marseille),1999-12-02
9912222,1/4 Partial Breaking of Global Supersymmetry and New Superparticle,"F. Delduc (ENS Lyon), E. Ivanov (JINR, Dubna), S. Krivonos (JINR,",1999-12-02
9912223,Regularized Casimir energy for an infinite dielectric cylinder subject,Israel Klich and August Romeo,1999-12-02
9912224,Strings and black holes,Thibault Damour,1999-12-02
9912225,"BPS Amplitudes, Helicity Supertraces and Membranes in M-Theory","Bernard de Wit, Dieter Lust",1999-12-02
9912226,Brane Rotating Symmetries and the Fivebrane Equations of Motion,O. Baerwald and P. West,1999-12-02
9912227,Instantons and scattering in N=4 SYM in 4D,"G.Bonelli, L.Bonora, S.Terna and A.Tomasiello",1999-12-03
9912228,"Relativistic Resonances, Relativistic Gamow Vectors and Representations","Arno R. Bohm, N.L. Harshman and M.J. Mithaiwala",1999-12-03
9912229,A New Mechanism of Spontaneous SUSY Breaking,"M. Sakamoto, M. Tachibana, K. Takenaga",1999-12-03
9912230,A mass hierarchy from recoiling D branes,"G.K. Leontaris (CERN and Ioannina Un.), N.E. Mavromatos (Kings's",1999-12-03
9912231,A Geometric Approach to the Standard Model,Greg Trayling,1999-12-03
9912232,Localization of Matter and Cosmological Constant on a Brane in Anti de,"Borut Bajc, Gregory Gabadadze",1999-12-03
9912233,"Gravity, Stability and Energy Conservation on the Randall-Sundrum","Misao Sasaki (Osaka), Tetsuya Shiromizu (Cambridge), Kei-ichi Maeda",1999-12-03
9912234,The SU(2) Skyrme model and anomaly,"Everton M. C. Abreu (UNESP/Campus de Guaratinguet\'a), Jorge Ananias",1999-12-03
9912235,Euclidean field theory on a sphere,Dirk Schlingemann,1999-12-03
9912236,"SO(d,d) Transformations of Ramond-Ramond Fields and Space-time Spinors",Dirk Schlingemann,1999-12-03
9912237,Chiral Hybrid Bag Model with the Boson Field inside the Bag,"I. Cherednikov, S. Fedorov, M. Khalili and K. Sveshnikov",1999-12-03
9912238,Geometrical Evaluation of Star Products,Cosmas Zachos,1999-12-04
9912239,Correlation functions and boundary conditions in RCFT and,"Giovanni Felder, J\""urg Fr\""ohlich, J\""urgen Fuchs and Christoph",1999-12-04
9912240,Finite Temperature QED: Non-Cancellation of Infrared Divergencies and,Adrian Muller,1999-12-05
9912241,From SYM Perturbation Theory to Closed Strings in Matrix Theory,Micha Berkooz (Princeton University),1999-12-05
9912242,Metric Fluctuations in Brane Worlds,M. G. Ivanov and I. V. Volovich,1999-12-05
9912243,Off-shell structure of the string sigma model,"Alan Kostelecky, Malcolm Perry, Robertus Potting",1999-12-05
9912244,On the Critical Behavior of D1-brane Theories,Eva Silverstein and Yun S. Song,1999-12-05
9912245,Analytical results for string propagation near a Kaluza-Klein black hole,"H. K. Jassal and A. Mukherjee (University of Delhi, India)",1999-12-05
9912246,On the Gravitational Scaling Dimensions,"H. K. Jassal and A. Mukherjee (University of Delhi, India)",1999-12-05
9912247,A note on the BRST cohomology of the extended antifield formalism,Glenn Barnich,1999-12-06
9912248,Dimensional renormalization of Yukawa theories wia Wilsonian methods,"M. Pernici, M. Raciti, F. Riva",1999-12-06
9912249,Tachyon condensation in string field theory,Ashoke Sen and Barton Zwiebach,1999-12-06
9912250,Non-renormalization of next-to-extremal correlators in N=4 SYM and the,"J. Erdmenger, M. Perez-Victoria",1999-12-06
9912251,Induced Lorentz and PCT Symmetry Breaking in an External Electromagnetic,M. B. Hott and J. L. Tomazelli,1999-12-06
9912252,Ground State of the Quantum Symmetric Finite Size XXZ Spin Chain with,"V. Fridkin (RIMS, Kyoto), Yu. Stroganov (IFVE, Protvino; RIMS, Kyoto),",1999-12-06
9912253,Note on the Gauge Fixing in Gauge Theory,"Kazuo Fujikawa and Hiroaki Terashima, (Dept. of Physics, Univ. of",1999-12-06
9912254,Witten's Open String Field Theory in Constant B-Field Background,Fumihiko Sugino,1999-12-06
9912255,Spontaneously Broken Space-Time Supersymmetry in Open String Theory,Tamiaki Yoneya,1999-12-06
9912256,A solution to the zero-hamiltonian problem in 2-D gravity,"C.P. Constantinidis, F.P. Devecchi and D.F. Marchioro",1999-12-07
9912257,"Non-Tachyonic Type 0B Orientifolds, Non-Supersymmetric Gauge Theories","C.P. Constantinidis, F.P. Devecchi and D.F. Marchioro",1999-12-07
9912258,IIB Matrix Model with D1-D5 Backgrounds,Yusuke Kimura and Yoshihisa Kitazawa,1999-12-07
9912259,Charged Rotating Black Hole in Three Spacetime Dimensions,"Cristian Martinez, Claudio Teitelboim and Jorge Zanelli",1999-12-07
9912260,Exact Scattering States of Dirac-Born-Infeld Equation with Constant,Chuan-Tsung Chan (National Taiwan University),1999-12-07
9912261,Intersecting Branes and Generalized Vortices,Takao Suyama,1999-12-07
9912262,Exact Symmetries realized on the Renormalized Group Flow,"Yuji Igarashi, Katsumi Itoh and Hiroto So",1999-12-07
9912263,ADM approach to 2+1 dimensional gravity,"Pietro Menotti (Department of Physics, University of Pisa, Italy),",1999-12-07
9912264,The OSp(1|4) Superparticle and Exotic BPS States,"Igor Bandos, Jerzy Lukierski and Dmitri Sorokin",1999-12-07
9912265,Symmetrization of Berezin Star Product and Path-Integral Quantization,"Satoru Saito, Kazunori Wakatsuki",1999-12-07
9912266,Deformation of Conifold and Intersecting Branes,"Kazutoshi Ohta, Takashi Yokono",1999-12-08
9912267,On the relation between Euclidean and Lorentzian 2D quantum gravity,"J. Ambjorn, J. Correia, C. Kristjansen (NBI) and R. Loll (AEI)",1999-12-08
9912268,Yang-Mills Theory in Three Dimensions as Quantum Gravity Theory,Dmitri Diakonov and Victor Petrov,1999-12-08
9912269,"Quadratic Effective Action for QED in D=2,3 Dimensions","D. Dalmazi, A. de Souza Dutra and Marcelo Hott",1999-12-08
9912270,Yang-Lee Zeros of the Ising model on Random Graphs of Non Planar,"Luiz C. de Albuquerque, Nelson A. Alves and D. Dalmazi",1999-12-08
9912271,Lectures on Supersymmetric Yang-Mills Theory and Integrable Systems,"Eric D'Hoker (UCLA), D. H. Phong (Columbia University)",1999-12-08
9912272,Twisted Bundles on Noncommutative $T^4$ and D-brane Bound States,"Eunsang Kim, Hoil Kim, Nakwoo Kim, Bum-Hoon Lee, Chang-Yeong Lee, and",1999-12-08
9912273,Brane Cube Realization of Three-dimensional Nonabelian Orbifolds,Tomomi Muto,1999-12-08
9912274,Open String Field Theory on Noncommutative Space,Teruhiko Kawano and Tomohiko Takahashi (Univ. of Tokyo),1999-12-08
9912275,"D branes in string theory, II",Teruhiko Kawano and Tomohiko Takahashi (Univ. of Tokyo),1999-12-08
9912276,Four-Dimensional Planck Scale is Not Universal in Fifth Dimension in,Takaaki Ozeki and Noriyuki Shimoyama,1999-12-09
9912277,On G/H geometry and its use in M-theory compactifications,Leonardo Castellani,1999-12-09
9912278,Semi-naive dimensional renormalization,M. Pernici,1999-12-09
9912279,"Self-Duality, Ramond-Ramond Fields, and K-Theory",Gregory Moore and Edward Witten,1999-12-09
9912280,Coordinate-Free Action for AdS3 Higher-Spin-Matter Systems,"Sergey Prokushkin (1), Arkady Segal (2), and Mikhail Vasiliev (2) ((1)",1999-12-09
9912281,Mathematics and Physics of N=2 Strings,Olaf Lechtenfeld,1999-12-09
9912282,"Reparametrization Invariance and the Schr\""odinger Equation","V.I. Tkach, A. Pashnev and J.J. Rosales",1999-12-09
